age,annual_income,spending_score,online_visits_per_month,avg_cart_value,product_categories_visited,days_since_last_purchase,customer_tenure_mths
62.8,30888.01,52.2,9.6,126.55,4,67.0,11.6
24.6,23299.56,40.4,11.0,160.39,3,17.0,9.5
21.5,57511.57,52.3,11.6,80.16,3,5.0,30.9
42.3,25005.05,33.8,8.7,63.76,4,39.4,1.5
18.0,35788.39,26.9,14.3,118.99,5,3.4,32.8
32.6,57030.99,51.4,9.6,116.89,1,26.3,12.4
56.5,60603.8,68.3,11.4,80.52,3,7.8,31.9
19.6,33809.28,48.8,9.4,155.25,1,34.6,55.1
18.0,51831.64,35.3,5.8,88.73,2,2.3,18.3
20.0,68192.45,64.7,6.2,102.2,1,11.0,7.1
44.0,48017.89,41.4,10.1,120.21,8,29.3,18.3
46.2,57497.05,60.0,10.0,166.57,6,334.4,9.6
29.9,41274.07,38.9,12.9,87.41,5,59.5,28.0
41.8,20000.0,43.3,12.2,116.61,5,1.5,6.1
48.9,73956.28,46.4,11.3,78.47,1,11.0,11.8
52.9,92993.13,52.5,8.6,105.2,1,0.8,22.1
32.5,78362.18,32.0,8.6,139.62,5,249.4,37.5
18.0,28984.67,48.4,9.4,141.36,5,17.1,37.8
26.8,28399.01,46.1,10.3,91.94,3,44.7,16.1
30.7,57017.68,55.5,10.8,130.5,3,1.1,32.1
32.4,74513.96,58.5,9.9,113.63,5,283.4,24.3
33.1,61594.13,39.0,12.0,97.56,2,137.7,9.2
46.2,74737.25,68.9,8.4,69.95,2,25.7,3.8
47.7,93032.05,74.8,10.7,106.86,6,51.1,10.6
33.3,43843.88,33.3,6.7,70.63,1,54.5,20.4
46.0,64388.48,59.3,10.0,117.39,2,135.3,58.7
38.6,95553.4,73.8,7.7,96.7,5,17.0,37.9
35.6,56579.83,41.9,16.1,44.92,6,38.3,22.2
44.1,41905.61,40.1,9.0,108.72,2,21.6,29.9
35.7,47190.89,54.2,10.7,121.72,6,3.7,13.4
55.6,57698.89,26.7,6.3,74.82,2,305.5,12.4
20.6,55635.96,32.4,10.6,38.32,5,15.5,24.3
29.8,37959.69,28.5,8.4,86.45,5,14.3,40.5
33.7,64408.53,24.4,9.2,71.01,5,10.0,33.7
39.4,48794.32,62.9,7.1,76.05,4,24.0,8.3
47.7,27676.11,10.5,4.5,80.85,2,11.0,3.5
34.8,65937.21,56.9,6.8,98.86,4,28.1,17.9
20.8,51591.44,59.7,9.0,90.28,2,25.0,15.5
43.4,77095.27,50.7,6.5,113.18,4,0.0,23.0
42.5,52579.93,37.7,7.9,101.63,1,167.3,21.3
18.0,30809.11,44.7,6.2,92.12,1,29.3,24.4
35.0,67998.9,52.4,11.6,111.29,3,186.5,18.8
19.1,77659.26,70.4,12.5,113.06,3,15.0,22.5
28.4,54906.15,9.0,5.5,61.23,8,47.6,13.8
26.0,61269.23,36.6,16.8,100.33,2,43.1,7.5
43.1,60042.36,58.4,12.9,124.25,5,103.5,13.1
36.2,30062.03,41.8,7.1,95.36,4,16.0,25.8
22.1,69063.86,64.0,13.2,173.98,3,6.5,2.2
43.8,85208.81,61.5,12.1,109.99,2,17.0,11.2
20.7,62745.03,48.8,13.4,115.3,6,54.6,2.0
38.3,59002.0,45.2,10.3,107.79,4,44.1,31.5
26.9,65429.04,86.5,9.3,138.99,3,7.1,24.7
31.3,74949.82,77.5,10.9,133.51,4,12.7,1.0
40.0,96437.34,68.4,13.4,99.36,3,136.2,28.1
40.2,83942.12,58.4,10.9,115.46,3,11.7,7.4
48.4,71972.18,61.7,10.1,103.44,1,3.8,7.6
34.2,33176.91,54.4,12.7,92.94,5,19.0,31.2
38.1,65564.77,58.0,11.9,104.36,2,2.4,60.0
30.6,61629.65,39.2,8.0,94.61,3,1.5,3.5
36.8,75636.51,81.5,11.1,153.51,5,21.8,19.9
39.4,90593.73,62.9,7.1,90.91,3,9.2,2.7
34.0,57310.51,79.4,9.0,125.82,2,81.0,8.7
18.0,88419.74,61.3,12.1,116.55,6,22.1,25.7
38.3,27466.03,36.6,12.8,91.94,4,29.1,6.6
38.6,71303.33,74.2,9.7,145.68,4,21.7,8.6
28.2,38588.2,48.1,13.4,117.22,3,0.1,50.2
22.2,20000.0,40.0,5.0,59.79,3,114.4,7.2
49.8,67771.55,34.3,11.7,134.27,2,28.9,18.7
39.9,34788.11,52.3,11.6,165.68,4,75.0,56.5
32.7,54938.79,41.1,10.1,150.36,5,46.2,9.5
23.6,51599.12,40.8,7.0,112.22,3,68.4,30.0
26.8,75796.31,47.4,10.4,76.33,4,54.8,11.5
48.0,40269.02,50.7,5.5,109.46,2,4.0,21.8
36.4,79270.2,32.8,6.6,64.14,3,18.1,5.2
29.5,57556.91,46.1,12.3,128.57,5,3.8,8.3
40.1,84654.5,72.1,10.6,130.15,3,135.9,18.5
26.9,44849.79,26.8,12.3,148.85,3,29.4,49.4
50.0,45361.85,48.2,7.4,125.11,3,30.2,20.7
48.5,46472.42,36.5,9.8,77.69,4,130.9,15.9
30.3,30431.26,35.1,6.8,131.6,8,34.6,9.7
28.7,64526.92,76.2,12.8,116.52,6,24.3,29.4
18.0,75938.44,30.0,8.5,91.52,2,36.4,10.4
20.2,36848.32,54.5,11.7,115.2,4,95.1,14.1
21.6,61866.95,43.4,14.2,90.06,2,5.5,29.8
36.4,30612.68,33.3,10.7,82.4,4,33.7,17.2
31.7,60996.56,33.6,10.7,157.77,6,0.3,17.3
21.5,62608.57,62.1,7.1,141.92,5,45.1,14.4
32.2,28788.19,37.8,10.9,114.86,5,57.4,14.7
40.1,59965.03,45.2,15.3,104.36,3,15.9,28.4
40.3,78541.06,57.2,10.9,73.1,4,96.1,39.2
18.0,20000.0,35.4,9.8,123.36,1,5.5,30.3
33.7,85682.95,27.7,9.4,81.22,4,108.4,29.2
21.2,56006.86,41.4,9.1,95.0,3,1.6,6.0
44.0,81548.38,69.9,10.5,137.54,6,51.6,16.0
42.8,58018.79,26.8,8.3,54.28,3,15.1,17.0
26.0,20000.0,21.7,10.1,87.75,4,48.1,10.3
27.3,64552.9,45.0,7.2,107.6,2,12.6,6.4
30.4,54658.06,37.5,8.9,116.98,4,3.4,7.5
18.0,47042.31,45.7,8.3,91.77,4,72.9,38.5
38.4,84439.89,40.9,9.0,62.25,4,141.0,12.9
32.3,73058.52,48.1,11.4,109.21,5,2.4,31.2
44.7,106186.15,63.1,8.2,89.82,1,6.7,11.7
24.0,54289.81,58.0,11.9,122.66,5,63.3,8.3
28.8,41222.77,63.0,8.2,139.08,5,93.1,9.6
19.9,44179.46,41.3,11.1,105.46,1,48.4,33.5
25.0,60278.94,78.4,11.9,88.39,1,12.7,18.1
23.2,70861.27,50.5,10.5,111.16,5,24.1,8.4
45.0,38627.11,56.0,8.8,113.38,3,19.5,46.4
28.0,54584.66,77.3,10.9,100.31,4,5.8,28.0
36.2,93184.24,62.0,11.1,144.42,2,46.2,23.8
31.2,52149.72,27.0,4.4,98.8,1,50.5,15.0
22.3,68464.51,53.9,10.7,112.09,2,6.4,19.3
33.3,68515.95,43.4,14.2,102.5,2,38.9,23.0
41.0,83910.04,53.1,12.7,150.32,4,20.6,7.3
22.9,34142.71,72.0,10.6,154.84,3,5.2,22.4
43.1,50364.87,28.8,6.4,86.37,1,40.9,6.5
26.5,53607.67,52.6,11.6,129.83,3,8.9,19.3
30.2,25491.69,26.5,11.3,92.41,2,46.9,20.8
40.3,58850.65,45.0,12.3,120.41,2,122.5,23.9
28.4,59750.04,61.1,11.1,93.15,5,10.7,6.5
35.4,95993.31,65.6,17.3,108.09,5,12.2,22.7
31.9,65536.84,48.3,10.4,64.29,8,25.0,16.4
36.3,73539.51,44.3,11.2,101.96,5,66.7,40.0
18.0,69689.52,57.6,10.9,87.19,1,68.8,1.0
18.0,27106.85,65.7,9.3,79.69,8,17.2,38.6
41.2,61626.08,37.0,8.8,101.32,1,14.6,7.0
45.4,116805.7,95.7,15.8,101.03,4,7.3,28.8
25.9,51133.66,65.3,12.3,96.34,6,116.1,11.5
32.6,80376.39,76.7,8.8,166.62,1,41.3,23.3
37.9,81632.51,61.1,10.1,86.03,3,4.6,16.4
41.9,35983.47,60.4,11.0,102.54,3,22.5,18.9
18.0,52609.59,32.7,14.6,70.37,3,8.5,60.0
26.1,55846.63,38.7,9.9,134.51,2,37.1,7.7
31.7,63938.54,62.7,15.1,116.84,4,16.2,51.5
42.0,50542.87,51.6,10.6,134.17,3,2.9,50.6
60.0,57649.05,47.1,8.4,114.27,2,18.6,16.7
32.7,48655.75,9.1,9.5,89.98,4,19.7,29.1
20.9,46788.28,39.5,7.0,114.02,3,14.7,21.9
39.0,86917.83,40.5,14.0,55.73,6,66.1,39.9
48.2,106914.18,71.5,13.6,87.14,4,5.6,2.6
36.1,88796.07,55.8,11.8,120.1,5,10.4,7.9
25.9,69950.52,43.6,10.2,109.6,2,15.2,25.8
44.6,47577.15,85.9,14.3,95.5,5,30.7,35.1
41.6,57130.44,64.7,11.2,114.87,3,14.8,27.9
24.7,55989.87,64.6,17.2,105.64,2,50.8,5.8
38.8,50402.62,80.2,19.0,145.34,5,96.5,1.6
45.0,79522.24,67.9,8.4,120.32,5,39.0,13.9
46.8,83864.84,45.6,13.3,112.09,4,0.4,17.7
34.3,70194.21,39.7,10.0,81.62,3,192.8,9.7
31.4,77638.06,69.8,10.5,106.66,6,43.9,8.1
47.3,51726.37,16.6,4.8,67.36,6,42.7,8.8
22.9,68975.29,51.5,11.6,106.25,3,20.6,11.4
39.4,49595.73,14.3,7.7,87.04,2,0.5,60.0
21.3,30221.07,42.5,16.1,118.72,5,21.3,13.0
45.7,79165.33,68.6,8.4,144.92,2,6.1,20.0
32.4,82253.11,60.9,17.0,108.91,5,33.6,15.3
47.7,79908.94,70.0,11.5,59.15,2,0.5,4.8
39.9,64347.38,80.8,10.0,154.25,6,17.8,6.4
22.8,56417.31,46.8,14.3,119.84,8,53.3,3.0
49.2,74125.56,96.4,13.8,106.96,3,116.2,27.4
50.5,49890.94,50.2,7.5,210.13,1,117.1,5.4
43.8,42205.89,58.9,16.9,111.53,5,78.2,6.6
27.4,52330.78,38.5,10.9,83.6,3,18.3,13.0
31.9,59149.03,74.0,16.7,106.24,3,28.9,27.1
36.5,61390.07,66.0,14.3,137.96,8,1.5,7.7
28.0,67892.35,74.4,14.7,102.21,2,20.3,4.1
51.9,69229.24,53.6,6.7,69.93,2,49.7,14.5
36.4,72414.2,34.9,6.7,129.03,5,3.0,3.8
18.0,43508.26,52.0,14.6,105.46,8,12.8,8.3
38.4,99182.03,36.3,10.8,85.64,5,21.4,26.1
31.5,58829.02,44.6,11.2,124.89,2,302.7,22.4
34.3,106215.04,66.7,12.3,116.58,3,158.5,5.2
31.3,64091.28,86.9,11.3,115.5,4,27.8,15.9
43.1,62182.83,55.4,9.8,101.46,2,48.6,6.6
46.2,50968.54,49.4,7.5,113.98,7,61.4,19.3
37.8,33406.65,41.1,11.1,128.83,4,9.2,15.0
31.6,37456.66,23.1,9.2,102.64,1,31.3,18.8
34.6,42077.18,45.9,12.3,147.45,2,37.4,38.8
35.2,68053.2,54.0,7.7,72.96,1,9.2,15.3
27.0,43057.25,30.4,10.5,72.27,4,18.9,8.5
40.8,68369.97,34.7,7.7,52.5,3,16.3,23.9
39.6,89319.91,51.6,14.6,95.0,4,11.5,7.4
50.4,70567.36,54.1,6.7,149.07,3,31.1,6.9
47.6,111625.93,58.6,23.9,125.22,4,6.4,51.3
28.1,30998.38,25.5,11.3,113.02,6,24.7,39.8
43.2,63550.72,55.4,10.8,115.87,2,20.4,41.5
25.5,41606.11,52.6,6.6,89.55,1,9.6,30.5
42.0,84297.59,59.1,15.0,146.71,3,4.5,29.8
29.8,20000.0,29.6,9.5,81.23,6,37.7,51.3
24.8,22951.67,47.8,12.4,99.61,3,28.2,26.8
37.8,60093.43,47.2,16.4,151.39,6,9.2,6.1
18.0,77427.55,37.4,12.9,112.48,3,1.5,19.6
18.0,50916.84,62.8,9.1,133.35,3,61.8,19.1
33.2,31549.12,46.8,10.3,91.88,6,39.0,10.4
35.8,36716.2,41.2,11.1,66.15,7,42.2,3.4
31.3,90505.24,35.6,4.8,64.37,1,64.0,7.4
19.2,34941.81,31.3,8.6,80.11,1,9.2,8.1
26.8,34597.6,72.7,9.6,109.33,3,30.1,3.7
38.9,92677.13,37.2,9.9,98.4,1,73.0,9.2
40.8,84876.19,53.7,12.7,112.49,7,28.2,11.3
34.8,85351.41,57.4,13.9,111.52,5,3.8,43.2
46.6,50253.83,51.9,9.6,122.61,5,65.0,29.5
39.0,32677.06,19.3,16.0,96.6,3,15.9,11.8
27.5,56683.68,51.6,15.6,130.75,3,12.1,14.5
32.2,64458.51,26.0,11.3,103.91,2,11.2,4.5
21.0,56069.11,50.3,7.5,108.72,1,24.6,10.6
33.9,88698.57,48.8,10.4,87.68,3,34.3,10.1
46.1,34221.46,29.3,5.5,108.27,3,8.4,50.1
41.9,82676.22,69.3,15.5,82.84,3,32.1,13.7
49.0,49283.57,43.3,9.2,132.91,2,29.3,12.3
32.0,74691.62,61.5,11.1,136.11,6,44.4,12.4
48.5,61269.66,58.0,9.9,102.57,1,2.0,31.4
33.1,42174.13,63.7,11.2,101.92,4,62.9,38.7
49.7,59574.63,31.7,13.6,119.78,4,32.5,7.9
34.8,30912.94,55.1,5.8,106.08,3,62.2,8.1
42.1,66466.43,52.2,13.6,128.55,5,0.0,29.0
49.8,56347.43,43.2,9.2,128.1,3,193.0,10.7
33.1,74178.54,37.0,8.9,79.61,1,23.2,39.4
37.2,74548.23,63.5,9.2,74.37,2,23.3,19.3
47.9,104074.05,49.4,6.5,102.14,5,26.8,13.2
33.7,66262.52,59.6,10.0,132.11,4,25.6,3.2
21.8,59846.42,78.9,11.9,118.18,6,11.1,11.0
56.4,105146.05,78.2,11.9,144.71,2,3.3,15.3
30.3,43688.63,66.0,8.3,84.69,2,241.7,24.1
36.6,31504.88,30.7,8.5,49.45,5,47.3,17.4
46.6,73249.93,65.4,6.3,114.59,4,28.1,10.6
28.9,26679.38,22.8,5.1,65.49,5,22.4,25.2
24.9,101015.83,58.8,5.9,97.87,3,15.3,23.5
37.5,91139.86,85.5,12.3,118.34,5,190.8,42.9
18.0,89679.53,49.8,8.5,131.15,3,5.1,29.3
32.1,58945.69,66.4,14.3,132.28,5,24.6,11.1
37.5,72971.78,69.1,12.5,103.49,5,35.4,5.3
32.3,48650.88,62.7,10.1,140.08,3,29.9,24.3
19.6,65310.89,32.6,7.6,149.47,1,0.0,36.4
50.9,48442.56,54.4,6.7,107.66,1,1.6,1.3
36.0,20000.0,35.7,8.8,129.61,1,44.9,4.6
49.3,55635.0,65.0,12.3,165.17,4,24.5,18.4
32.4,28810.24,15.8,12.8,106.3,2,352.9,18.2
26.2,82518.44,62.3,10.1,104.07,3,150.0,7.8
37.7,98467.0,64.9,10.2,126.04,7,44.4,25.2
32.8,30215.12,11.2,5.6,62.78,3,8.0,43.2
23.2,76412.22,41.6,6.1,84.44,4,14.0,18.0
49.7,90785.97,31.8,11.6,86.02,2,61.9,23.4
28.8,23626.3,28.2,15.4,95.03,4,16.2,16.2
18.0,38594.65,51.8,7.6,113.14,1,22.6,7.0
48.3,59022.05,52.6,10.6,82.26,5,77.2,4.6
30.0,70925.52,55.8,10.8,150.04,6,21.9,3.6
28.9,30561.82,25.6,8.3,90.22,5,20.2,15.5
18.0,44422.55,62.1,14.1,100.24,1,5.2,11.2
52.4,60208.84,49.8,12.5,144.94,6,17.4,17.7
22.1,59150.98,50.3,10.5,126.3,4,59.3,19.9
35.6,56131.76,62.9,6.1,121.8,5,5.6,59.5
44.1,56596.05,34.1,13.7,107.35,2,11.2,4.1
39.2,59107.8,53.2,12.7,108.71,4,69.4,31.5
34.4,100243.62,68.4,17.4,114.36,5,101.1,40.6
18.0,38062.01,35.2,12.8,103.18,3,212.7,5.1
26.9,32702.1,51.6,9.6,126.45,7,0.3,14.4
36.9,73171.07,61.1,12.1,93.38,4,76.0,5.7
27.1,50832.11,45.7,11.3,115.77,3,5.2,15.7
37.0,33322.2,40.0,10.0,84.66,5,28.9,8.6
41.8,110083.87,72.9,7.6,153.26,2,21.5,6.5
44.6,60650.44,62.0,14.1,103.57,4,1.7,3.9
22.7,42633.18,45.7,9.3,92.57,3,19.0,16.4
57.0,80769.88,73.0,7.7,70.71,6,325.6,23.0
42.7,100742.17,72.1,16.6,104.36,5,177.2,33.6
35.0,26391.38,13.1,6.7,111.04,4,64.6,6.4
45.9,74236.01,33.2,10.7,134.22,3,4.1,34.8
58.7,120668.71,85.9,16.3,76.48,4,10.0,3.1
20.6,51064.81,43.6,10.2,73.78,5,14.2,18.2
32.7,33491.22,44.5,8.2,115.04,2,134.0,11.3
18.0,34032.06,59.3,10.0,99.78,2,341.6,37.3
36.9,65678.86,51.6,6.6,165.92,3,7.6,36.1
38.7,89539.23,59.4,6.0,124.77,3,17.0,24.7
34.6,52899.99,34.8,5.7,126.16,4,14.4,2.7
28.5,71296.77,58.9,8.9,138.18,4,5.0,7.5
18.0,20000.0,46.8,11.3,103.35,2,0.6,24.3
38.7,34113.9,33.6,6.7,78.2,5,31.2,20.1
49.6,61987.46,36.8,6.8,158.02,6,251.9,23.3
29.1,84032.43,96.6,14.8,114.15,4,28.8,20.1
39.4,64897.97,50.1,14.5,90.36,3,3.4,15.7
19.3,53251.07,37.7,10.9,106.23,8,5.2,19.6
39.6,69219.3,63.4,8.2,103.64,2,86.9,19.6
31.1,79037.1,54.9,9.7,84.16,4,61.1,25.2
27.4,41696.24,28.2,10.4,99.58,4,232.7,22.0
27.4,67682.79,59.6,15.0,115.72,4,12.6,5.7
31.1,40233.45,31.3,9.6,100.57,4,35.0,3.7
38.8,102724.92,86.5,12.3,87.84,4,48.7,31.8
21.9,33494.87,49.5,7.5,70.59,3,42.4,32.5
31.0,39175.29,39.6,6.0,98.51,1,34.0,12.2
34.6,70661.62,54.8,11.7,137.62,4,1.5,15.8
24.0,52803.45,61.4,10.1,135.45,3,44.7,15.6
53.0,80910.37,59.1,12.0,110.3,3,48.3,14.5
26.5,57718.31,81.1,12.1,91.73,6,3.4,9.1
28.3,32836.66,58.9,10.9,133.6,3,5.0,42.9
25.2,84440.71,64.6,12.2,160.97,1,10.8,10.0
53.0,92258.68,45.6,5.3,123.91,4,5.2,13.3
40.5,91602.24,57.3,11.9,152.29,6,5.3,5.8
25.6,41940.65,51.8,10.6,126.27,3,10.0,7.2
46.1,77180.32,42.8,10.1,142.04,4,126.2,26.5
37.0,65552.96,71.1,12.6,125.27,8,110.3,5.3
37.6,84618.08,42.8,11.1,65.84,2,10.8,21.5
31.6,80449.14,46.6,10.3,107.7,4,71.9,12.3
27.5,57865.69,40.9,7.0,114.54,7,46.2,32.2
38.4,32343.11,52.9,14.6,78.28,5,21.1,19.2
29.5,91232.54,47.3,9.4,47.63,1,345.7,57.1
53.2,85653.79,30.7,11.5,98.69,4,28.9,17.3
22.3,37676.93,59.6,13.0,116.23,3,111.8,26.5
50.4,80420.1,49.5,13.5,105.62,5,5.6,9.4
33.9,28887.58,24.6,6.2,128.5,4,17.3,29.4
38.0,83499.75,45.7,9.3,127.23,3,49.6,7.5
43.3,37241.03,68.9,14.4,145.19,6,18.2,21.8
28.7,50541.32,37.3,12.9,125.27,4,8.3,10.0
43.6,71803.08,51.7,5.6,97.76,3,9.1,9.5
18.0,67176.79,45.4,8.3,96.04,1,224.5,11.8
27.8,56370.98,30.4,8.5,77.57,3,26.7,8.6
25.8,65306.76,40.5,10.0,119.27,4,299.2,11.8
22.5,49408.61,27.3,14.4,50.61,2,22.3,35.1
32.9,57636.64,63.6,12.2,105.14,5,11.7,13.1
38.9,64795.54,53.0,6.6,100.77,2,52.1,58.4
42.0,61840.12,87.8,12.4,114.59,3,10.0,37.0
37.4,28195.61,29.8,6.5,96.69,5,8.7,23.7
28.3,39307.98,30.9,6.5,74.81,4,25.0,6.5
38.7,67847.63,75.4,6.8,146.2,6,44.2,29.8
36.2,56011.87,64.7,16.2,137.15,1,18.9,10.4
44.4,64372.27,57.1,12.9,130.05,4,41.7,24.8
42.8,59748.42,33.2,13.7,117.93,8,290.4,39.5
35.3,42971.84,71.1,7.6,178.56,6,23.6,60.0
26.0,42959.99,43.8,10.2,106.71,5,94.5,6.9
28.5,48639.76,40.1,10.0,99.21,2,272.8,20.1
29.5,55704.55,65.9,11.3,163.92,5,9.3,40.7
31.8,65345.44,51.3,15.6,97.22,2,101.9,12.8
37.7,58533.4,32.1,12.6,81.57,2,58.8,4.1
42.2,45128.29,46.1,11.3,122.32,5,5.1,2.1
34.5,31629.41,29.8,12.5,98.19,3,26.9,19.7
35.2,112077.74,20.5,11.0,140.32,2,39.1,37.3
36.4,38550.15,30.3,7.5,104.77,2,10.7,10.1
29.8,45500.26,37.7,5.9,90.68,2,7.0,45.5
25.7,62936.87,33.5,5.7,119.63,4,19.6,60.0
18.0,53617.21,56.7,5.8,78.8,6,5.2,17.0
28.0,64856.12,39.8,7.0,87.91,1,53.6,58.3
39.7,54930.82,55.7,12.8,129.91,3,31.7,55.5
28.0,59147.87,31.2,8.6,70.35,5,2.9,10.1
32.6,59324.42,63.4,9.2,103.37,2,0.0,8.0
39.7,57488.82,30.1,5.5,119.49,2,3.4,18.0
40.2,69073.71,17.6,6.9,119.53,2,22.9,31.6
24.2,72471.05,72.3,11.6,137.84,3,41.2,21.6
45.0,67532.47,39.4,9.0,37.48,1,6.1,27.6
46.3,68707.86,79.0,10.9,129.39,3,16.3,41.5
23.7,72324.42,62.2,7.1,142.51,1,56.1,13.0
26.8,72636.51,65.6,10.3,163.5,5,6.3,19.1
46.9,101207.45,78.0,11.9,90.44,6,40.0,8.3
33.5,23700.57,40.8,14.0,68.95,1,40.6,15.4
18.0,64502.38,53.2,14.7,114.26,3,98.9,3.7
21.0,60834.15,69.5,4.5,80.84,5,270.6,19.8
32.5,40292.0,45.8,7.3,98.33,2,1.6,60.0
23.4,55727.42,37.8,7.9,111.39,5,82.9,24.1
30.9,77715.04,64.1,10.2,136.73,4,137.4,47.1
35.3,43675.99,13.4,9.7,99.81,3,96.1,3.9
49.6,80549.29,76.0,8.8,142.73,1,22.9,4.4
32.1,75103.44,74.6,9.7,140.56,2,30.3,10.9
45.7,47159.94,64.1,15.2,118.66,7,18.7,18.4
49.3,68584.37,70.0,12.5,123.64,3,28.1,28.2
49.3,77493.84,54.0,7.7,148.19,4,51.7,21.6
37.8,46355.41,44.3,11.2,120.82,3,31.9,11.2
18.0,28816.94,22.2,5.1,111.5,2,97.0,20.3
39.6,60985.71,76.5,8.8,123.99,7,53.2,12.9
45.5,84419.99,50.1,13.5,72.32,4,246.7,25.5
34.2,72226.14,58.8,11.9,104.38,4,7.4,4.9
52.4,56728.42,52.8,17.6,114.69,4,49.4,7.1
43.6,79922.03,35.9,12.8,129.29,6,88.2,7.4
40.7,47827.39,20.2,6.0,131.74,3,26.4,60.0
45.9,36487.65,43.0,6.2,95.36,2,4.0,4.0
38.3,55324.09,41.8,10.1,129.32,4,40.5,18.3
18.0,68859.39,51.3,8.6,82.85,2,109.7,9.9
30.0,69126.1,68.7,12.4,122.63,3,5.4,15.6
47.0,69545.91,56.2,9.8,133.51,2,43.7,30.3
26.9,45205.16,56.9,8.8,159.21,1,9.1,17.8
32.8,50416.98,53.8,7.7,81.97,4,3.5,18.1
24.6,53817.01,43.4,7.2,75.56,2,262.8,11.7
52.8,52902.63,32.8,11.6,140.44,4,23.0,38.4
51.8,66489.79,55.9,13.8,149.83,1,28.8,20.4
26.2,48617.66,47.8,11.4,109.41,5,0.3,39.2
36.5,34156.89,56.0,11.8,120.54,4,19.5,10.4
28.2,37787.08,41.1,8.1,91.0,1,35.8,10.5
41.1,73129.69,49.5,6.5,101.04,1,31.6,10.6
40.1,64267.7,47.8,12.4,61.41,7,159.2,20.0
43.1,60318.41,36.3,8.8,98.86,5,9.6,4.3
38.3,44426.8,67.0,12.4,117.02,2,4.2,45.8
64.4,115020.25,83.6,14.2,173.58,5,52.2,15.0
24.7,35017.03,24.3,10.2,129.75,4,13.1,60.0
18.0,51431.86,59.5,9.0,123.54,1,5.1,16.3
31.1,47097.9,18.5,12.9,65.75,4,8.1,17.6
19.3,48181.68,61.2,13.1,98.59,3,5.6,19.7
20.1,57212.5,38.7,10.9,93.94,4,41.3,9.8
25.0,24584.35,44.8,15.2,128.22,8,43.6,17.4
25.8,52490.16,18.8,8.9,48.12,3,19.4,4.3
25.5,76177.63,36.9,6.8,93.48,1,23.5,31.8
40.2,99375.79,68.8,10.4,113.15,3,3.6,8.5
29.9,53350.21,37.5,10.9,61.92,4,135.0,43.7
33.2,59397.51,37.2,11.9,122.44,3,43.3,15.7
43.9,111380.52,86.4,15.3,65.79,8,32.8,17.4
27.3,76567.91,88.1,13.4,118.65,5,15.4,8.6
32.4,45537.94,59.7,10.0,108.94,3,17.5,37.1
38.7,50546.41,30.8,15.5,131.26,2,9.2,12.7
18.0,65530.99,78.1,13.9,136.5,4,10.6,9.5
18.0,26179.26,16.4,11.8,42.86,5,50.0,27.0
38.5,84523.47,52.8,7.6,83.49,1,214.7,15.4
39.9,70622.11,54.0,6.7,68.87,2,16.6,15.3
55.6,86868.18,86.9,11.3,120.86,2,7.4,25.7
36.6,56130.08,62.5,10.1,92.14,4,56.8,9.5
43.2,53961.42,41.2,8.1,95.26,3,19.0,38.3
33.0,87676.08,44.1,10.2,74.46,2,73.0,16.3
38.0,57443.07,64.3,6.2,94.13,3,40.8,24.1
51.7,65119.35,43.5,9.2,120.51,1,4.8,11.4
18.0,44797.26,48.7,9.4,123.21,5,41.5,4.8
39.1,67169.37,31.6,11.6,71.61,8,110.7,4.9
56.4,56468.19,57.5,7.9,48.96,2,26.9,28.9
37.8,50958.84,54.6,7.7,135.1,3,4.4,16.7
51.5,60843.94,31.6,3.6,94.77,5,13.2,7.7
28.7,71871.91,69.0,11.5,98.68,6,4.5,2.8
34.7,42024.37,52.9,11.6,77.65,5,46.0,20.7
35.3,25152.84,50.6,10.5,97.51,8,10.8,1.6
18.0,20000.0,32.3,6.6,92.39,3,29.9,47.5
23.3,21246.97,41.1,10.1,117.92,4,32.2,7.9
24.0,78455.76,56.5,5.8,164.64,4,181.9,5.9
43.2,66900.66,49.8,8.5,89.41,5,6.8,4.1
43.7,77002.21,57.7,8.9,141.29,1,29.8,15.3
38.2,73322.05,72.8,18.6,103.25,5,43.7,38.2
43.2,67716.5,68.4,10.4,102.65,4,12.1,25.3
33.4,57191.18,31.4,10.6,48.69,4,3.0,10.9
47.0,90505.98,73.9,14.7,75.3,2,6.4,14.1
35.1,62990.23,68.8,8.4,66.63,1,69.8,11.7
35.6,88444.86,56.3,13.8,139.23,5,95.8,17.4
32.3,70291.86,60.7,14.0,124.18,4,27.6,19.3
41.8,53119.68,55.3,6.8,147.55,8,23.7,23.7
30.8,46687.73,33.3,6.7,62.94,3,65.9,39.6
44.8,53262.15,42.2,8.1,95.15,4,49.5,28.2
23.7,75293.77,65.9,7.3,104.28,5,31.7,39.7
24.0,43107.65,37.5,12.9,96.54,4,81.3,30.8
41.9,49529.96,61.5,16.1,77.74,2,93.4,15.0
34.1,65687.21,71.3,10.6,138.09,3,40.1,28.9
30.5,54425.53,65.5,11.3,84.81,6,81.5,1.0
43.9,73011.83,83.6,15.2,109.99,4,14.5,18.4
28.9,92938.19,58.5,9.9,143.51,3,100.0,35.6
33.0,76659.81,57.7,12.9,114.11,3,5.1,28.6
49.0,71734.03,58.3,14.9,132.99,4,52.4,9.6
50.4,44144.67,44.3,9.2,99.75,3,1.4,37.4
50.7,62579.94,58.9,11.9,135.77,8,48.6,22.4
32.2,71963.92,27.9,7.4,105.59,3,13.4,24.2
