anio,mes,hogar_id,persona_id,orden,sexo,edad,estado_civil,n_hijos,educacion,ocupacion,cond_actividad,estrato,personas_hogar,cuartos,tipo_vivienda,tenencia,agua_potable,internet,computador,movil,energia,afiliacion_salud,consultas_ano,salud_perc,actividad_fisica,dias_enfermo_30,tabaco,alcohol,felicidad,horas_semana,salario,remoto,sector,horas_internet_dia,uso_redes,compras_online,gasto_mensual,pobreza_percibida,satisfaccion_vivienda,transporte_publico,tiempo_transporte_min,region
2020,5,6379,5621,4,Mujer,28.0,Casado/a,0,Secundaria completa,Empleado,Ocupado,1,5,5,Casa,Propia,1,1.0,1,0,Red pública,Otro,4,4,1,1,0,1,8,36.0,802271.0,0,Servicios,0.0,1,0,411183,0,3,0,49,Oriente
2025,4,6970,5622,3,Mujer,52.0,Casado/a,3,Secundaria incompleta,Empleado,Ocupado,3,5,4,Conjunto cerrado,Propia,1,1.0,0,1,Red pública,Contributivo,2,4,0,0,0,1,7,43.0,411561.0,0,Tecnología,4.56,1,1,276703,0,4,1,51,Antioquia
2024,6,9666,5623,6,Hombre,44.0,Divorciado/a,1,Primaria completa,Cuenta propia,Ocupado,4,2,7,Casa,Familiar,1,0.0,0,1,Red pública,Contributivo,6,3,1,1,0,1,3,29.0,588037.0,0,Gobierno,1.59,1,1,445169,1,5,0,4,Pacífico
2024,7,2958,5624,6,Hombre,56.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,5,4,3,Apartamento,Propia,1,1.0,1,1,Red pública,Otro,3,3,0,1,0,1,3,40.0,1527971.0,0,Servicios,0.01,0,0,834181,0,2,0,15,Centro
2020,10,7679,5625,3,Mujer,31.0,Casado/a,3,,Empleado,Ocupado,1,6,6,Rural,Propia,1,0.0,1,1,Red pública,Contributivo,6,2,1,1,0,1,3,26.0,616042.0,0,Servicios,2.25,1,0,566438,0,2,1,41,Oriente
2025,10,8348,5626,3,Hombre,59.0,Soltero/a,0,Secundaria incompleta,Empleado,Ocupado,3,2,4,Casa,Propia,1,0.0,0,1,Red pública,Contributivo,4,1,0,0,0,0,4,67.0,826729.0,0,Agricultura,2.32,1,0,464019,0,1,1,16,Caribe
2022,1,6884,5627,6,Hombre,51.0,Casado/a,0,Secundaria completa,Empleado,Ocupado,4,5,5,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,0,1,0,0,0,1,6,31.0,1190575.0,0,Industria,2.7,1,0,539678,0,2,1,36,Bogotá
2022,9,9540,5628,4,Mujer,37.0,Casado/a,1,Universitaria,Hogar,Ocupado,5,6,5,Casa,Arrendada,1,1.0,1,1,Red pública,Subsidiado,1,5,0,0,0,0,4,51.0,,0,Industria,6.94,1,0,1103868,1,1,1,55,Bogotá
2023,8,9828,5629,4,Hombre,14.0,Soltero/a,2,Secundaria completa,Estudiante,Inactivo,3,4,6,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,1,1,0,4,0,0,8,0.0,0.0,0,Agricultura,0.35,1,0,201045,0,2,1,19,Caribe
2020,7,4614,5630,1,Hombre,57.0,Casado/a,1,Secundaria completa,Empleado,Ocupado,2,2,7,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,3,2,1,0,0,1,1,41.0,,0,Servicios,1.28,1,0,379160,0,4,0,23,Caribe
2024,9,4820,5631,4,Mujer,38.0,Casado/a,3,Secundaria completa,Estudiante,Inactivo,1,7,6,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,1,4,1,1,0,0,10,0.0,0.0,0,Industria,4.9,1,0,99870,1,4,1,49,Oriente
2023,3,5322,5632,2,Hombre,26.0,Casado/a,0,Primaria incompleta,Empleado,Ocupado,3,5,3,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,1,3,1,1,0,1,7,42.0,241797.0,0,Servicios,1.99,1,0,244062,0,4,1,52,Centro
2021,10,6467,5633,5,Hombre,32.0,Casado/a,0,Técnica/Tecnológica,Estudiante,Inactivo,2,4,4,Casa,Propia,1,1.0,1,1,Red pública,No afiliado,6,3,1,1,0,1,6,0.0,0.0,0,Industria,4.93,1,0,258093,0,3,1,25,Antioquia
2021,4,6502,5634,4,Hombre,51.0,Soltero/a,0,Primaria completa,Empleado,Ocupado,4,8,5,Apartamento,Arrendada,1,1.0,0,1,Red pública,Subsidiado,2,3,0,0,1,1,5,50.0,640961.0,0,Comercio,1.23,0,1,493265,0,1,1,33,Bogotá
2021,7,7379,5635,3,Hombre,37.0,Unión libre,1,Universitaria,Cuenta propia,Ocupado,3,6,4,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,0,5,0,0,0,0,3,34.0,1650204.0,0,Servicios,0.27,0,0,913318,0,4,1,31,Bogotá
2020,6,2204,5636,4,Mujer,43.0,Unión libre,0,Secundaria completa,Empleado,Ocupado,2,2,2,Casa,Ocupada,1,0.0,0,1,Red pública,Contributivo,3,2,0,2,0,0,2,48.0,1202318.0,0,Servicios,4.9,1,1,756397,0,5,1,42,Oriente
2023,2,7449,5637,1,Mujer,45.0,Casado/a,0,Universitaria,Cuenta propia,Ocupado,3,2,2,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,1,3,0,1,0,1,3,33.0,3738428.0,0,Comercio,0.9,1,1,1804433,0,4,0,41,Oriente
2025,2,9539,5638,7,Hombre,23.0,Casado/a,1,Secundaria completa,Cuenta propia,Ocupado,1,6,1,Conjunto cerrado,Arrendada,1,0.0,0,1,Red pública,Subsidiado,3,5,0,1,0,1,10,,700444.0,1,Servicios,2.28,1,1,486829,1,1,1,52,Centro
2020,10,2203,5639,5,Mujer,50.0,Soltero/a,0,Posgrado,Empleado,Ocupado,3,2,7,Casa,Propia,1,,1,1,Red pública,Contributivo,2,2,0,1,0,1,2,30.0,4120852.0,1,Tecnología,2.45,1,0,1906262,1,2,1,20,Antioquia
2020,7,7558,5640,5,Hombre,51.0,Soltero/a,0,Secundaria completa,Estudiante,Inactivo,4,3,2,Casa,Propia,1,1.0,1,1,Red pública,Subsidiado,0,5,0,4,0,0,2,0.0,0.0,0,Comercio,7.25,1,0,419680,0,2,1,39,Centro
2023,9,1982,5641,3,Mujer,76.0,Casado/a,0,Primaria completa,Cuenta propia,Ocupado,1,2,6,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,3,2,1,0,0,0,2,38.0,501839.0,0,Servicios,1.63,0,1,384733,0,3,0,42,Antioquia
2024,11,9923,5642,5,Mujer,51.0,Soltero/a,2,Secundaria completa,Empleado,Ocupado,4,3,6,Apartamento,Arrendada,0,1.0,1,1,Red pública,Contributivo,1,3,0,3,0,1,7,49.0,1135342.0,0,Comercio,3.38,1,0,817060,0,1,0,29,Oriente
2022,12,7528,5643,2,Hombre,46.0,Soltero/a,1,Primaria incompleta,Patrón,Ocupado,2,6,2,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,4,5,0,0,0,1,2,,799680.0,0,Tecnología,2.68,1,0,474047,0,4,1,35,Centro
2022,9,7655,5644,5,Hombre,12.0,Casado/a,0,Secundaria completa,Empleado,Ocupado,1,1,5,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,4,1,0,0,0,0,7,36.0,584214.0,0,Servicios,1.26,0,0,259434,0,2,0,23,Pacífico
2023,7,6599,5645,6,Mujer,51.0,Soltero/a,1,Técnica/Tecnológica,Cuenta propia,Ocupado,3,4,1,Conjunto cerrado,Propia,1,0.0,0,1,Red pública,Subsidiado,4,1,0,1,0,0,8,35.0,1225940.0,0,Comercio,3.33,1,0,724769,0,3,0,10,Oriente
2021,11,6690,5646,3,Mujer,71.0,Soltero/a,0,,Cuenta propia,Ocupado,2,4,2,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,1,5,0,2,0,1,8,43.0,590128.0,1,Servicios,2.39,1,0,354014,0,2,1,56,Oriente
2020,8,6905,5647,5,Mujer,31.0,Soltero/a,0,Primaria completa,Cuenta propia,Ocupado,4,2,3,Casa,Arrendada,1,0.0,0,1,Red pública,Contributivo,2,5,0,0,0,1,10,27.0,334928.0,0,Servicios,4.2,0,1,369283,0,1,0,31,Oriente
2024,10,7331,5648,4,Hombre,15.0,Casado/a,0,Universitaria,Cuenta propia,Ocupado,4,7,3,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,3,2,0,0,0,1,6,48.0,1835981.0,0,Servicios,2.64,1,0,1012402,0,3,1,12,Bogotá
2023,3,9644,5649,1,Hombre,28.0,Casado/a,2,Secundaria incompleta,Empleado,Ocupado,3,5,4,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,0,2,0,1,0,0,6,31.0,202811.0,0,Comercio,6.63,1,0,436780,0,2,1,29,Bogotá
2023,1,5073,5650,6,Hombre,53.0,Soltero/a,1,Universitaria,Desempleado,Desempleado,4,4,5,Apartamento,Familiar,1,1.0,1,1,Red pública,Contributivo,3,1,0,4,1,0,4,0.0,0.0,0,Servicios,2.38,0,0,375693,1,3,0,41,Bogotá
2024,7,3894,5651,6,Mujer,33.0,Casado/a,1,Técnica/Tecnológica,Empleado,Ocupado,5,2,4,Casa,Propia,1,1.0,1,1,Red pública,Subsidiado,3,4,0,2,0,1,5,48.0,1800803.0,0,Gobierno,3.31,0,0,1013688,0,4,0,41,Antioquia
2023,8,3234,5652,4,Mujer,27.0,Soltero/a,2,Secundaria completa,Empleado,Ocupado,1,3,4,Casa,Familiar,1,0.0,1,1,Red pública,Subsidiado,3,4,1,0,0,0,1,34.0,,0,Comercio,3.26,1,0,890335,0,2,0,10,Antioquia
2021,2,8631,5653,7,Mujer,45.0,Soltero/a,2,Secundaria completa,Estudiante,Inactivo,1,2,3,Casa,Ocupada,0,1.0,0,1,Red pública,Contributivo,4,3,0,0,0,1,6,0.0,0.0,0,Servicios,4.04,1,0,179150,0,3,0,39,Antioquia
2022,9,6859,5654,6,Hombre,44.0,Soltero/a,1,Universitaria,Empleado,Ocupado,3,4,5,Rural,Propia,1,1.0,1,1,Red pública,Subsidiado,5,4,1,0,1,0,1,39.0,2925166.0,0,Servicios,2.21,1,1,1473134,0,3,1,8,Oriente
2020,4,9355,5655,2,Hombre,64.0,Soltero/a,0,Técnica/Tecnológica,Empleado,Ocupado,4,4,3,Casa,Familiar,1,1.0,1,1,Red pública,Subsidiado,3,2,1,0,1,1,5,27.0,751232.0,0,Comercio,3.56,1,0,537916,1,3,0,38,Oriente
2020,10,2447,5656,2,Hombre,33.0,Soltero/a,0,Primaria completa,Empleado,Ocupado,3,2,3,Apartamento,Arrendada,1,1.0,0,1,Red pública,No afiliado,1,3,0,2,0,0,4,42.0,500653.0,1,Tecnología,2.55,1,0,301773,0,5,0,48,Antioquia
2023,11,1101,5657,1,Mujer,42.0,Divorciado/a,1,Secundaria completa,Hogar,Ocupado,2,5,8,Apartamento,Arrendada,1,1.0,0,1,Red pública,Contributivo,5,1,0,0,0,0,3,41.0,1256541.0,0,Servicios,0.0,1,0,724832,1,1,0,8,Centro
2025,9,8434,5658,1,Mujer,5.0,Unión libre,0,Primaria completa,Empleado,Ocupado,5,2,4,Apartamento,Familiar,0,1.0,1,1,Red pública,Contributivo,3,5,0,1,1,1,9,40.0,625998.0,0,Comercio,1.4,1,0,550149,0,4,1,20,Antioquia
2025,3,8320,5659,1,Mujer,31.0,Casado/a,2,Técnica/Tecnológica,Jubilado,Ocupado,2,1,3,Rural,Propia,1,1.0,0,1,Red pública,Contributivo,2,4,0,3,0,1,6,44.0,1203678.0,0,Servicios,3.87,1,0,607017,0,2,1,40,Centro
2023,8,1535,5660,1,Mujer,45.0,Soltero/a,2,Secundaria incompleta,Desempleado,Desempleado,4,8,3,Otro,Familiar,1,0.0,1,1,Red pública,Contributivo,2,1,0,0,0,0,10,0.0,0.0,0,Servicios,1.79,0,1,193779,0,4,0,7,Pacífico
2021,11,8500,5661,5,Hombre,36.0,Casado/a,3,Primaria incompleta,Cuenta propia,Ocupado,6,5,7,Rural,Arrendada,1,1.0,0,1,Red pública,Subsidiado,2,3,1,2,0,0,6,19.0,459222.0,0,Servicios,3.81,1,0,432343,0,5,1,16,Pacífico
2020,2,2700,5662,6,Mujer,2.0,Casado/a,1,Posgrado,Patrón,Ocupado,3,5,7,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,3,4,1,1,0,1,9,47.0,,0,Agricultura,5.28,0,0,1350855,1,3,0,10,Centro
2024,3,8039,5663,4,Hombre,120.0,Soltero/a,0,Secundaria completa,Cuenta propia,Ocupado,2,4,5,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,2,3,1,1,1,1,2,57.0,1553928.0,1,Tecnología,2.53,1,0,729625,1,1,1,9,Caribe
2023,1,8114,5664,2,Hombre,49.0,Soltero/a,0,Primaria incompleta,Patrón,Ocupado,3,5,4,Casa,Propia,1,0.0,0,1,Red pública,No afiliado,1,1,1,1,0,1,3,40.0,496068.0,0,Comercio,3.86,1,0,339709,0,4,0,27,Bogotá
2023,5,8469,5665,5,Hombre,24.0,Casado/a,0,Secundaria completa,Empleado,Ocupado,4,3,3,Apartamento,Familiar,1,1.0,1,1,Red pública,No afiliado,3,2,1,1,0,1,9,59.0,1340261.0,0,Servicios,0.48,1,0,778284,1,4,1,44,Pacífico
2024,4,7492,5666,1,Hombre,52.0,Soltero/a,0,Secundaria incompleta,Jubilado,Ocupado,1,4,5,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,0,4,0,2,0,1,6,28.0,461590.0,0,Comercio,0.0,0,0,228096,0,4,1,37,Caribe
2024,1,5344,5667,3,Mujer,18.0,Casado/a,0,Técnica/Tecnológica,Estudiante,Inactivo,6,5,3,Casa,Familiar,1,0.0,0,1,Red pública,Contributivo,0,5,1,0,0,1,10,0.0,0.0,0,Comercio,5.63,1,1,170639,0,1,1,43,Pacífico
2024,10,2971,5668,3,Mujer,28.0,Soltero/a,2,Ninguno,Hogar,Ocupado,6,2,5,Rural,Propia,1,1.0,1,1,Red pública,Contributivo,4,3,0,1,0,1,9,45.0,406434.0,1,Servicios,1.38,1,1,309867,0,5,1,29,Pacífico
2020,9,1712,5669,4,Hombre,64.0,Casado/a,0,Primaria completa,Estudiante,Inactivo,3,2,4,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,3,5,1,1,0,1,3,0.0,0.0,0,Comercio,1.48,1,0,256858,0,3,0,41,Caribe
2024,6,4655,5670,2,Mujer,62.0,Casado/a,1,Secundaria completa,Empleado,Ocupado,4,3,9,Conjunto cerrado,Propia,1,1.0,0,1,Red pública,Contributivo,0,2,1,0,1,0,3,40.0,478964.0,0,Comercio,1.9,1,0,325882,0,5,0,13,Pacífico
2025,6,7241,5671,7,Hombre,52.0,Casado/a,1,Secundaria completa,Empleado,Ocupado,6,2,5,Casa,Propia,0,1.0,0,1,Red pública,Subsidiado,2,1,0,1,0,0,7,31.0,1041978.0,0,Servicios,3.69,1,0,774836,0,4,1,74,Bogotá
2021,11,7472,5672,2,Mujer,30.0,Soltero/a,0,Secundaria completa,Cuenta propia,Ocupado,4,8,5,Apartamento,Familiar,1,1.0,0,1,Red pública,Contributivo,2,3,1,0,0,1,8,46.0,1016078.0,0,Industria,0.05,1,0,543440,0,3,1,15,Antioquia
2023,2,8760,5673,4,Mujer,48.0,Divorciado/a,1,Secundaria completa,Empleado,Ocupado,3,5,5,Rural,Propia,1,1.0,1,1,Red pública,Subsidiado,4,1,0,1,0,0,7,36.0,1795945.0,0,Comercio,1.09,1,1,979885,0,1,0,47,Antioquia
2021,7,4648,5674,7,Hombre,49.0,Soltero/a,0,Secundaria completa,Empleado,Ocupado,3,3,4,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,3,5,1,1,0,1,4,26.0,1341835.0,0,Servicios,0.0,1,1,788375,0,2,1,32,Bogotá
2025,12,6124,5675,1,Hombre,10.0,Casado/a,2,Secundaria completa,Empleado,Ocupado,3,3,2,Casa,Ocupada,0,1.0,1,1,Red pública,Subsidiado,1,1,1,1,0,1,8,24.0,854408.0,0,Comercio,1.65,1,0,575793,0,3,0,30,Pacífico
2020,12,9650,5676,1,Mujer,22.0,Soltero/a,0,Universitaria,Empleado,Ocupado,5,3,4,Casa,Arrendada,1,1.0,0,1,Red pública,Subsidiado,4,3,0,0,0,1,6,31.0,3152451.0,0,Servicios,3.18,1,0,1613942,0,5,1,56,Bogotá
2023,9,3843,5677,6,Hombre,58.0,Soltero/a,1,Secundaria completa,Empleado,Ocupado,1,5,6,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,3,3,0,1,0,0,1,40.0,832040.0,0,Comercio,0.68,0,0,619901,1,5,1,42,Bogotá
2021,6,8973,5678,2,Hombre,0.0,Casado/a,1,Secundaria completa,Desempleado,Desempleado,3,2,6,Casa,Propia,1,0.0,1,1,Red pública,No afiliado,1,2,0,0,0,1,6,0.0,0.0,0,Gobierno,2.62,1,1,223306,0,3,1,40,Antioquia
2024,11,1592,5679,2,Mujer,41.0,Soltero/a,3,Primaria incompleta,Hogar,Ocupado,1,5,7,Apartamento,Propia,1,1.0,0,0,Red pública,Contributivo,3,5,0,1,0,0,7,49.0,505612.0,0,Servicios,3.88,1,0,396871,0,1,1,21,Bogotá
2021,8,1497,5680,2,Mujer,39.0,Casado/a,1,Primaria completa,Empleado,Ocupado,5,4,4,Casa,Arrendada,1,1.0,0,1,Red pública,Subsidiado,1,5,1,2,0,0,3,44.0,265851.0,0,Comercio,1.01,1,0,381086,0,3,0,76,Caribe
2021,12,3134,5681,7,Mujer,26.0,Casado/a,1,Técnica/Tecnológica,Empleado,Ocupado,2,3,4,Casa,Familiar,0,1.0,1,1,Red pública,Subsidiado,1,5,0,1,0,0,2,44.0,1113873.0,1,Tecnología,1.98,1,0,585539,0,1,1,36,Bogotá
2022,5,3449,5682,1,Mujer,40.0,Viudo/a,1,Universitaria,Hogar,Ocupado,3,2,4,Apartamento,Propia,1,,0,1,Red pública,Contributivo,2,5,1,0,1,0,5,67.0,1900929.0,0,Servicios,2.83,1,0,1122669,0,2,0,28,Pacífico
2025,2,6412,5683,3,Mujer,40.0,Unión libre,1,Secundaria completa,Cuenta propia,Ocupado,3,4,4,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,3,4,1,0,0,0,6,29.0,1289736.0,0,Comercio,2.08,1,1,782055,1,5,0,30,Caribe
2021,4,8448,5684,4,Hombre,42.0,Soltero/a,1,Posgrado,Desempleado,Desempleado,1,10,8,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,0,3,1,0,0,1,6,0.0,0.0,0,Comercio,2.18,1,1,388510,0,2,0,33,Pacífico
2020,12,5292,5685,4,Mujer,38.0,Soltero/a,0,Secundaria completa,Empleado,Ocupado,4,5,3,Apartamento,Familiar,1,0.0,0,1,Red pública,Contributivo,1,1,1,3,1,1,4,38.0,809428.0,1,Servicios,2.81,1,1,566369,0,1,0,78,Caribe
2024,1,1026,5686,5,Hombre,50.0,Casado/a,0,Universitaria,Empleado,Ocupado,3,2,4,Apartamento,Propia,1,0.0,0,1,Red pública,Subsidiado,0,2,0,0,0,0,1,32.0,2833331.0,0,Servicios,3.18,1,0,1277015,0,5,0,38,Caribe
2023,1,3253,5687,5,Hombre,53.0,Soltero/a,2,Secundaria completa,Cuenta propia,Ocupado,1,3,4,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,1,4,0,1,1,1,8,37.0,1401812.0,0,Comercio,3.03,1,0,820593,0,1,0,46,Bogotá
2025,6,4642,5688,3,Hombre,25.0,Casado/a,1,Primaria incompleta,Empleado,Ocupado,2,2,6,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,4,1,0,0,0,0,2,42.0,499564.0,0,Servicios,1.37,1,1,322526,0,2,1,50,Pacífico
2020,2,4655,5689,2,Mujer,57.0,Soltero/a,1,Primaria completa,Estudiante,Inactivo,3,5,6,Apartamento,Ocupada,1,1.0,0,1,Red pública,No afiliado,2,3,0,1,0,0,7,0.0,0.0,0,Comercio,4.82,0,0,336729,1,5,1,12,Antioquia
2023,6,2086,5690,3,Hombre,37.0,Casado/a,2,Posgrado,Desempleado,Desempleado,3,3,6,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,3,5,1,3,0,1,3,0.0,0.0,0,Servicios,2.49,1,0,172985,1,4,1,38,Bogotá
2021,1,9022,5691,7,Hombre,5.0,Casado/a,0,Secundaria incompleta,Hogar,Ocupado,5,5,4,Apartamento,Familiar,1,1.0,0,1,Red pública,Contributivo,4,3,1,1,0,1,10,35.0,547507.0,0,Comercio,3.21,1,1,513722,1,4,1,44,Centro
2021,11,3015,5692,7,Mujer,32.0,Casado/a,1,,Desempleado,Desempleado,4,2,3,Casa,Arrendada,1,1.0,1,1,Red pública,Subsidiado,0,1,0,0,0,0,4,0.0,0.0,0,Industria,2.6,1,0,211045,0,5,1,21,Caribe
2024,10,6067,5693,5,Hombre,39.0,Soltero/a,1,Primaria completa,Empleado,Ocupado,3,5,4,Casa,Propia,1,0.0,1,0,Red pública,Subsidiado,2,2,0,1,0,0,9,44.0,591413.0,1,Comercio,0.45,1,0,536894,0,1,0,28,Centro
2023,3,8123,5694,6,Hombre,15.0,Soltero/a,1,Secundaria completa,Cuenta propia,Ocupado,4,3,4,Apartamento,Arrendada,1,1.0,1,1,Red pública,Contributivo,0,2,1,2,0,1,9,30.0,1280212.0,0,Servicios,1.75,0,0,728416,0,2,1,27,Antioquia
2024,9,8084,5695,5,Hombre,38.0,Soltero/a,1,Secundaria incompleta,Empleado,Ocupado,3,7,4,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,0,4,1,2,0,1,2,41.0,656304.0,0,Servicios,3.2,1,0,499446,1,1,0,15,Pacífico
2021,2,4463,5696,4,Mujer,34.0,Casado/a,1,Técnica/Tecnológica,Jubilado,Ocupado,3,2,7,Casa,Familiar,1,1.0,1,1,Red pública,Contributivo,0,2,0,2,0,0,3,35.0,1385238.0,0,Industria,1.89,1,0,967158,0,2,1,23,Antioquia
2022,8,5341,5697,7,Mujer,46.0,Divorciado/a,1,Universitaria,Empleado,Ocupado,6,5,5,Casa,Arrendada,1,1.0,1,1,Red pública,No afiliado,1,1,0,0,0,0,2,28.0,1571093.0,0,Comercio,1.57,1,1,851796,0,2,0,17,Bogotá
2022,6,7421,5698,3,Hombre,33.0,Casado/a,0,Secundaria completa,Cuenta propia,Ocupado,5,7,2,Casa,Arrendada,1,1.0,1,1,Red pública,No afiliado,2,1,0,1,0,1,9,65.0,1088876.0,0,Comercio,5.04,1,0,600873,0,4,1,18,Caribe
2025,12,5467,5699,1,Mujer,38.0,Unión libre,1,Técnica/Tecnológica,Jubilado,Ocupado,2,3,6,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,3,5,0,0,1,1,2,55.0,1308644.0,0,Servicios,1.93,1,0,658621,0,2,1,2,Pacífico
2021,6,3896,5700,5,Mujer,56.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,2,2,3,Rural,Arrendada,0,0.0,1,1,Red pública,Contributivo,1,5,1,0,0,0,8,28.0,1479083.0,0,Agricultura,0.0,1,0,837437,0,2,0,11,Caribe
2021,7,4128,5701,4,Hombre,45.0,Casado/a,0,Secundaria completa,Cuenta propia,Ocupado,2,2,4,Apartamento,Arrendada,1,0.0,0,1,Red pública,Contributivo,4,5,1,0,1,1,6,48.0,1093222.0,1,Servicios,4.5,1,1,446132,0,3,1,55,Antioquia
2022,5,5255,5702,2,Mujer,,Unión libre,1,Secundaria incompleta,Estudiante,Inactivo,4,4,4,Rural,Arrendada,1,1.0,0,1,Red pública,Subsidiado,0,1,1,3,0,0,9,0.0,0.0,0,Servicios,0.3,1,0,338567,0,5,0,15,Centro
2023,12,7880,5703,3,Mujer,34.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,5,5,3,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,0,1,0,1,0,0,6,43.0,2043156.0,0,Comercio,0.0,1,0,1169792,0,2,1,21,Bogotá
2021,11,2334,5704,5,Hombre,23.0,Divorciado/a,1,Primaria incompleta,Empleado,Ocupado,1,6,5,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,1,3,1,0,0,1,5,30.0,359598.0,0,Comercio,2.81,0,1,338280,1,5,1,15,Caribe
2025,4,9709,5705,1,Hombre,50.0,Casado/a,0,Primaria completa,Empleado,Ocupado,6,4,1,Casa,Familiar,1,1.0,0,1,Red pública,Contributivo,3,3,0,0,0,1,4,45.0,692071.0,0,Servicios,4.86,1,1,506011,0,5,0,59,Oriente
2021,6,8078,5706,5,Mujer,23.0,Unión libre,2,Primaria completa,Estudiante,Inactivo,2,2,2,Apartamento,Arrendada,1,1.0,0,1,Red pública,Contributivo,1,1,1,0,0,1,3,0.0,0.0,0,Servicios,2.08,1,1,204515,0,2,0,39,Pacífico
2025,8,2288,5707,1,Hombre,67.0,Soltero/a,2,Secundaria completa,Empleado,Ocupado,2,7,3,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,1,1,1,2,0,0,3,29.0,644937.0,0,Comercio,2.09,0,1,273538,0,4,1,63,Centro
2020,4,9937,5708,3,Hombre,22.0,Casado/a,1,Secundaria incompleta,Hogar,Ocupado,3,3,3,Casa,Arrendada,1,0.0,0,1,Red pública,Contributivo,1,5,0,0,0,1,4,61.0,792383.0,1,Agricultura,3.61,1,0,452188,0,2,0,23,Centro
2023,5,6647,5709,6,Hombre,36.0,Soltero/a,1,Secundaria completa,Empleado,Ocupado,1,3,5,Casa,Arrendada,1,0.0,0,1,Red pública,Contributivo,1,2,0,1,0,1,8,29.0,830736.0,0,Servicios,2.45,1,1,505951,0,2,1,8,Caribe
2025,7,6928,5710,1,Hombre,57.0,Soltero/a,2,Primaria completa,Cuenta propia,Ocupado,5,3,2,Conjunto cerrado,Propia,1,1.0,1,1,Red pública,Subsidiado,1,5,0,1,0,0,7,,350593.0,0,Comercio,0.66,1,0,324300,0,3,1,33,Pacífico
2021,6,5802,5711,1,Mujer,39.0,Viudo/a,3,Secundaria completa,Empleado,Ocupado,1,4,4,Casa,Familiar,0,1.0,1,1,Red pública,Contributivo,2,4,0,3,1,0,2,41.0,886336.0,0,Comercio,6.27,1,0,666824,0,2,0,41,Bogotá
2025,4,1697,5712,4,Hombre,47.0,Casado/a,0,Secundaria completa,Estudiante,Inactivo,1,1,1,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,0,3,1,1,0,1,2,0.0,0.0,1,Servicios,3.08,1,1,150899,1,4,1,37,Bogotá
2022,4,1474,5713,6,Hombre,43.0,Casado/a,1,Universitaria,Empleado,Ocupado,6,2,5,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,1,2,1,0,0,0,10,34.0,2326624.0,0,Comercio,2.46,1,0,1058609,1,2,1,53,Antioquia
2025,10,8696,5714,3,Mujer,15.0,Casado/a,3,Universitaria,Cuenta propia,Ocupado,3,4,4,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,1,2,0,0,1,0,7,48.0,1982966.0,1,Comercio,6.05,1,0,1018725,0,5,1,28,Antioquia
2023,4,7532,5715,5,Mujer,23.0,Casado/a,1,Secundaria completa,Hogar,Ocupado,2,5,2,Apartamento,Familiar,1,,0,1,Red pública,Contributivo,1,5,0,2,0,1,2,30.0,457408.0,0,Industria,3.72,1,0,258512,0,4,1,16,Bogotá
2021,1,9702,5716,6,Mujer,36.0,Unión libre,2,Posgrado,Cuenta propia,Ocupado,2,3,3,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,0,4,1,3,1,0,5,42.0,3529577.0,0,Servicios,6.82,1,1,1841246,0,4,1,62,Oriente
